gun;cut_off_time;kabul_ili;varis_ili;gonderi_turu;id;varýs_gunu
2;17:30:00;62;80;MEKTUP;15654;NULL
2;17:30:00;62;81;APG;15655;NULL
2;17:30:00;62;81;KARGO;15656;NULL
2;17:30:00;62;81;MEKTUP;15657;NULL
1;17:30:00;63;1;APG;15658;NULL
1;17:30:00;63;1;KARGO;15659;NULL
1;17:30:00;63;1;MEKTUP;15660;NULL
1;17:30:00;63;2;APG;15661;NULL
1;17:30:00;63;2;KARGO;15662;NULL
1;17:30:00;63;2;MEKTUP;15663;NULL
2;17:30:00;63;3;APG;15664;NULL
2;17:30:00;63;3;KARGO;15665;NULL
2;17:30:00;63;3;MEKTUP;15666;NULL
2;17:30:00;63;4;APG;15667;NULL
2;17:30:00;63;4;KARGO;15668;NULL
2;17:30:00;63;4;MEKTUP;15669;NULL
2;17:30:00;63;5;APG;15670;NULL
2;17:30:00;63;5;KARGO;15671;NULL
2;17:30:00;63;5;MEKTUP;15672;NULL
1;17:30:00;63;6;APG;15673;NULL
1;17:30:00;63;6;KARGO;15674;NULL
1;17:30:00;63;6;MEKTUP;15675;NULL
2;17:30:00;63;7;APG;15676;NULL
2;17:30:00;63;7;KARGO;15677;NULL
2;17:30:00;63;7;MEKTUP;15678;NULL
2;17:30:00;63;8;APG;15679;NULL
2;17:30:00;63;8;KARGO;15680;NULL
2;17:30:00;63;8;MEKTUP;15681;NULL
2;17:30:00;63;9;APG;15682;NULL
2;17:30:00;63;9;KARGO;15683;NULL
2;17:30:00;63;9;MEKTUP;15684;NULL
2;17:30:00;63;10;APG;15685;NULL
2;17:30:00;63;10;KARGO;15686;NULL
2;17:30:00;63;10;MEKTUP;15687;NULL
2;17:30:00;63;11;APG;15688;NULL
2;17:30:00;63;11;KARGO;15689;NULL
2;17:30:00;63;11;MEKTUP;15690;NULL
2;17:30:00;63;12;APG;15691;NULL
2;17:30:00;63;12;KARGO;15692;NULL
2;17:30:00;63;12;MEKTUP;15693;NULL
2;17:30:00;63;13;APG;15694;NULL
2;17:30:00;63;13;KARGO;15695;NULL
2;17:30:00;63;13;MEKTUP;15696;NULL
2;17:30:00;63;14;APG;15697;NULL
2;17:30:00;63;14;KARGO;15698;NULL
2;17:30:00;63;14;MEKTUP;15699;NULL
2;17:30:00;63;15;APG;15700;NULL
2;17:30:00;63;15;KARGO;15701;NULL
3;17:30:00;63;15;MEKTUP;15702;NULL
2;17:30:00;63;16;APG;15703;NULL
2;17:30:00;63;16;KARGO;15704;NULL
2;17:30:00;63;16;MEKTUP;15705;NULL
2;17:30:00;63;17;APG;15706;NULL
2;17:30:00;63;17;KARGO;15707;NULL
2;17:30:00;63;17;MEKTUP;15708;NULL
2;17:30:00;63;18;APG;15709;NULL
2;17:30:00;63;18;KARGO;15710;NULL
2;17:30:00;63;18;MEKTUP;15711;NULL
2;17:30:00;63;19;APG;15712;NULL
2;17:30:00;63;19;KARGO;15713;NULL
2;17:30:00;63;19;MEKTUP;15714;NULL
3;17:30:00;63;20;APG;15715;NULL
2;17:30:00;63;20;KARGO;15716;NULL
3;17:30:00;63;20;MEKTUP;15717;NULL
1;17:30:00;63;21;APG;15718;NULL
1;17:30:00;63;21;KARGO;15719;NULL
1;17:30:00;63;21;MEKTUP;15720;NULL
2;17:30:00;63;22;APG;15721;NULL
2;17:30:00;63;22;KARGO;15722;NULL
2;17:30:00;63;22;MEKTUP;15723;NULL
1;17:30:00;63;23;APG;15724;NULL
1;17:30:00;63;23;KARGO;15725;NULL
1;17:30:00;63;23;MEKTUP;15726;NULL
2;17:30:00;63;24;APG;15727;NULL
2;17:30:00;63;24;KARGO;15728;NULL
2;17:30:00;63;24;MEKTUP;15729;NULL
2;17:30:00;63;25;APG;15730;NULL
2;17:30:00;63;25;KARGO;15731;NULL
2;17:30:00;63;25;MEKTUP;15732;NULL
2;17:30:00;63;26;APG;15733;NULL
2;17:30:00;63;26;KARGO;15734;NULL
2;17:30:00;63;26;MEKTUP;15735;NULL
1;17:30:00;63;27;APG;15736;NULL
1;17:30:00;63;27;KARGO;15737;NULL
1;17:30:00;63;27;MEKTUP;15738;NULL
3;17:30:00;63;28;APG;15739;NULL
3;17:30:00;63;28;KARGO;15740;NULL
3;17:30:00;63;28;MEKTUP;15741;NULL
2;17:30:00;63;29;APG;15742;NULL
2;17:30:00;63;29;KARGO;15743;NULL
2;17:30:00;63;29;MEKTUP;15744;NULL
3;17:30:00;63;30;APG;15745;NULL
3;17:30:00;63;30;KARGO;15746;NULL
3;17:30:00;63;30;MEKTUP;15747;NULL
2;17:30:00;63;31;APG;15748;NULL
2;17:30:00;63;31;KARGO;15749;NULL
2;17:30:00;63;31;MEKTUP;15750;NULL
2;17:30:00;63;32;APG;15751;NULL
2;17:30:00;63;32;KARGO;15752;NULL
2;17:30:00;63;32;MEKTUP;15753;NULL
1;17:30:00;63;33;APG;15754;NULL
1;17:30:00;63;33;KARGO;15755;NULL
1;17:30:00;63;33;MEKTUP;15756;NULL
2;17:30:00;63;34;APG;15757;NULL
2;17:30:00;63;34;KARGO;15758;NULL
2;17:30:00;63;34;MEKTUP;15759;NULL
2;17:30:00;63;35;APG;15760;NULL
2;17:30:00;63;35;KARGO;15761;NULL
2;17:30:00;63;35;MEKTUP;15762;NULL
2;17:30:00;63;36;APG;15763;NULL
2;17:30:00;63;36;KARGO;15764;NULL
2;17:30:00;63;36;MEKTUP;15765;NULL
2;17:30:00;63;37;APG;15766;NULL
2;17:30:00;63;37;KARGO;15767;NULL
2;17:30:00;63;37;MEKTUP;15768;NULL
1;17:30:00;63;38;APG;15769;NULL
1;17:30:00;63;38;KARGO;15770;NULL
1;17:30:00;63;38;MEKTUP;15771;NULL
2;17:30:00;63;39;APG;15772;NULL
2;17:30:00;63;39;KARGO;15773;NULL
2;17:30:00;63;39;MEKTUP;15774;NULL
1;17:30:00;63;40;APG;15775;NULL
1;17:30:00;63;40;KARGO;15776;NULL
1;17:30:00;63;40;MEKTUP;15777;NULL
2;17:30:00;63;41;APG;15778;NULL
2;17:30:00;63;41;KARGO;15779;NULL
2;17:30:00;63;41;MEKTUP;15780;NULL
1;17:30:00;63;42;APG;15781;NULL
1;17:30:00;63;42;KARGO;15782;NULL
1;17:30:00;63;42;MEKTUP;15783;NULL
2;17:30:00;63;43;APG;15784;NULL
2;17:30:00;63;43;KARGO;15785;NULL
2;17:30:00;63;43;MEKTUP;15786;NULL
1;17:30:00;63;44;APG;15787;NULL
1;17:30:00;63;44;KARGO;15788;NULL
1;17:30:00;63;44;MEKTUP;15789;NULL
2;17:30:00;63;45;APG;15790;NULL
2;17:30:00;63;45;KARGO;15791;NULL
2;17:30:00;63;45;MEKTUP;15792;NULL
1;17:30:00;63;46;APG;15793;NULL
1;17:30:00;63;46;KARGO;15794;NULL
1;17:30:00;63;46;MEKTUP;15795;NULL
1;17:30:00;63;47;APG;15796;NULL
1;17:30:00;63;47;KARGO;15797;NULL
1;17:30:00;63;47;MEKTUP;15798;NULL
2;17:30:00;63;48;APG;15799;NULL
2;17:30:00;63;48;KARGO;15800;NULL
2;17:30:00;63;48;MEKTUP;15801;NULL
2;17:30:00;63;49;APG;15802;NULL
2;17:30:00;63;49;KARGO;15803;NULL
2;17:30:00;63;49;MEKTUP;15804;NULL
1;17:30:00;63;50;APG;15805;NULL
1;17:30:00;63;50;KARGO;15806;NULL
1;17:30:00;63;50;MEKTUP;15807;NULL
1;17:30:00;63;51;APG;15808;NULL
1;17:30:00;63;51;KARGO;15809;NULL
1;17:30:00;63;51;MEKTUP;15810;NULL
2;17:30:00;63;52;APG;15811;NULL
2;17:30:00;63;52;KARGO;15812;NULL
3;17:30:00;63;52;MEKTUP;15813;NULL
2;17:30:00;63;53;APG;15814;NULL
2;17:30:00;63;53;KARGO;15815;NULL
2;17:30:00;63;53;MEKTUP;15816;NULL
2;17:30:00;63;54;APG;15817;NULL
2;17:30:00;63;54;KARGO;15818;NULL
2;17:30:00;63;54;MEKTUP;15819;NULL
2;17:30:00;63;55;APG;15820;NULL
2;17:30:00;63;55;KARGO;15821;NULL
2;17:30:00;63;55;MEKTUP;15822;NULL
1;17:30:00;63;56;APG;15823;NULL
1;17:30:00;63;56;KARGO;15824;NULL
1;17:30:00;63;56;MEKTUP;15825;NULL
2;17:30:00;63;57;APG;15826;NULL
2;17:30:00;63;57;KARGO;15827;NULL
2;17:30:00;63;57;MEKTUP;15828;NULL
2;17:30:00;63;58;APG;15829;NULL
2;17:30:00;63;58;KARGO;15830;NULL
2;17:30:00;63;58;MEKTUP;15831;NULL
2;17:30:00;63;59;APG;15832;NULL
2;17:30:00;63;59;KARGO;15833;NULL
2;17:30:00;63;59;MEKTUP;15834;NULL
2;17:30:00;63;60;APG;15835;NULL
2;17:30:00;63;60;KARGO;15836;NULL
2;17:30:00;63;60;MEKTUP;15837;NULL
2;17:30:00;63;61;APG;15838;NULL
2;17:30:00;63;61;KARGO;15839;NULL
2;17:30:00;63;61;MEKTUP;15840;NULL
2;17:30:00;63;62;APG;15841;NULL
2;17:30:00;63;62;KARGO;15842;NULL
2;17:30:00;63;62;MEKTUP;15843;NULL
2;17:30:00;63;64;APG;15844;NULL
2;17:30:00;63;64;KARGO;15845;NULL
2;17:30:00;63;64;MEKTUP;15846;NULL
2;17:30:00;63;65;APG;15847;NULL
2;17:30:00;63;65;KARGO;15848;NULL
2;17:30:00;63;65;MEKTUP;15849;NULL
1;17:30:00;63;66;APG;15850;NULL
1;17:30:00;63;66;KARGO;15851;NULL
1;17:30:00;63;66;MEKTUP;15852;NULL
2;17:30:00;63;67;APG;15853;NULL
2;17:30:00;63;67;KARGO;15854;NULL
2;17:30:00;63;67;MEKTUP;15855;NULL
1;17:30:00;63;68;APG;15856;NULL
1;17:30:00;63;68;KARGO;15857;NULL
1;17:30:00;63;68;MEKTUP;15858;NULL
2;17:30:00;63;69;APG;15859;NULL
2;17:30:00;63;69;KARGO;15860;NULL
2;17:30:00;63;69;MEKTUP;15861;NULL
1;17:30:00;63;70;APG;15862;NULL
1;17:30:00;63;70;KARGO;15863;NULL
1;17:30:00;63;70;MEKTUP;15864;NULL
2;17:30:00;63;71;APG;15865;NULL
2;17:30:00;63;71;KARGO;15866;NULL
2;17:30:00;63;71;MEKTUP;15867;NULL
1;17:30:00;63;72;APG;15868;NULL
1;17:30:00;63;72;KARGO;15869;NULL
1;17:30:00;63;72;MEKTUP;15870;NULL
1;17:30:00;63;73;APG;15871;NULL
1;17:30:00;63;73;KARGO;15872;NULL
2;17:30:00;63;73;MEKTUP;15873;NULL
2;17:30:00;63;74;APG;15874;NULL
2;17:30:00;63;74;KARGO;15875;NULL
2;17:30:00;63;74;MEKTUP;15876;NULL
2;17:30:00;63;75;APG;15877;NULL
2;17:30:00;63;75;KARGO;15878;NULL
2;17:30:00;63;75;MEKTUP;15879;NULL
2;17:30:00;63;76;APG;15880;NULL
2;17:30:00;63;76;KARGO;15881;NULL
2;17:30:00;63;76;MEKTUP;15882;NULL
2;17:30:00;63;77;APG;15883;NULL
2;17:30:00;63;77;KARGO;15884;NULL
2;17:30:00;63;77;MEKTUP;15885;NULL
2;17:30:00;63;78;APG;15886;NULL
2;17:30:00;63;78;KARGO;15887;NULL
2;17:30:00;63;78;MEKTUP;15888;NULL
1;17:30:00;63;79;APG;15889;NULL
1;17:30:00;63;79;KARGO;15890;NULL
1;17:30:00;63;79;MEKTUP;15891;NULL
1;17:30:00;63;80;APG;15892;NULL
1;17:30:00;63;80;KARGO;15893;NULL
1;17:30:00;63;80;MEKTUP;15894;NULL
2;17:30:00;63;81;APG;15895;NULL
2;17:30:00;63;81;KARGO;15896;NULL
2;17:30:00;63;81;MEKTUP;15897;NULL
2;17:30:00;64;1;APG;15898;NULL
2;17:30:00;64;1;KARGO;15899;NULL
2;17:30:00;64;1;MEKTUP;15900;NULL
2;17:30:00;64;2;APG;15901;NULL
2;17:30:00;64;2;KARGO;15902;NULL
2;17:30:00;64;2;MEKTUP;15903;NULL
1;17:30:00;64;3;APG;15904;NULL
1;17:30:00;64;3;KARGO;15905;NULL
1;17:30:00;64;3;MEKTUP;15906;NULL
2;17:30:00;64;4;APG;15907;NULL
2;17:30:00;64;4;KARGO;15908;NULL
2;17:30:00;64;4;MEKTUP;15909;NULL
2;17:30:00;64;5;APG;15910;NULL
2;17:30:00;64;5;KARGO;15911;NULL
2;17:30:00;64;5;MEKTUP;15912;NULL
1;17:30:00;64;6;APG;15913;NULL
1;17:30:00;64;6;KARGO;15914;NULL
1;17:30:00;64;6;MEKTUP;15915;NULL
1;17:30:00;64;7;APG;15916;NULL
1;17:30:00;64;7;KARGO;15917;NULL
1;17:30:00;64;7;MEKTUP;15918;NULL
2;17:30:00;64;8;APG;15919;NULL
2;17:30:00;64;8;KARGO;15920;NULL
2;17:30:00;64;8;MEKTUP;15921;NULL
2;17:30:00;64;9;APG;15922;NULL
2;17:30:00;64;9;KARGO;15923;NULL
2;17:30:00;64;9;MEKTUP;15924;NULL
1;17:30:00;64;10;APG;15925;NULL
1;17:30:00;64;10;KARGO;15926;NULL
1;17:30:00;64;10;MEKTUP;15927;NULL
1;17:30:00;64;11;APG;15928;NULL
1;17:30:00;64;11;KARGO;15929;NULL
1;17:30:00;64;11;MEKTUP;15930;NULL
2;17:30:00;64;12;APG;15931;NULL
2;17:30:00;64;12;KARGO;15932;NULL
2;17:30:00;64;12;MEKTUP;15933;NULL
3;17:30:00;64;13;APG;15934;NULL
3;17:30:00;64;13;KARGO;15935;NULL
3;17:30:00;64;13;MEKTUP;15936;NULL
1;17:30:00;64;14;APG;15937;NULL
1;17:30:00;64;14;KARGO;15938;NULL
1;17:30:00;64;14;MEKTUP;15939;NULL
1;17:30:00;64;15;APG;15940;NULL
1;17:30:00;64;15;KARGO;15941;NULL
2;17:30:00;64;15;MEKTUP;15942;NULL
1;17:30:00;64;16;APG;15943;NULL
1;17:30:00;64;16;KARGO;15944;NULL
1;17:30:00;64;16;MEKTUP;15945;NULL
2;17:30:00;64;17;APG;15946;NULL
2;17:30:00;64;17;KARGO;15947;NULL
2;17:30:00;64;17;MEKTUP;15948;NULL
2;17:30:00;64;18;APG;15949;NULL
2;17:30:00;64;18;KARGO;15950;NULL
2;17:30:00;64;18;MEKTUP;15951;NULL
2;17:30:00;64;19;APG;15952;NULL
2;17:30:00;64;19;KARGO;15953;NULL
2;17:30:00;64;19;MEKTUP;15954;NULL
2;17:30:00;64;20;APG;15955;NULL
1;17:30:00;64;20;KARGO;15956;NULL
2;17:30:00;64;20;MEKTUP;15957;NULL
2;17:30:00;64;21;APG;15958;NULL
2;17:30:00;64;21;KARGO;15959;NULL
2;17:30:00;64;21;MEKTUP;15960;NULL
2;17:30:00;64;22;APG;15961;NULL
2;17:30:00;64;22;KARGO;15962;NULL
2;17:30:00;64;22;MEKTUP;15963;NULL
2;17:30:00;64;23;APG;15964;NULL
2;17:30:00;64;23;KARGO;15965;NULL
2;17:30:00;64;23;MEKTUP;15966;NULL
2;17:30:00;64;24;APG;15967;NULL
2;17:30:00;64;24;KARGO;15968;NULL
2;17:30:00;64;24;MEKTUP;15969;NULL
2;17:30:00;64;25;APG;15970;NULL
2;17:30:00;64;25;KARGO;15971;NULL
2;17:30:00;64;25;MEKTUP;15972;NULL
1;17:30:00;64;26;APG;15973;NULL
1;17:30:00;64;26;KARGO;15974;NULL
1;17:30:00;64;26;MEKTUP;15975;NULL
2;17:30:00;64;27;APG;15976;NULL
2;17:30:00;64;27;KARGO;15977;NULL
2;17:30:00;64;27;MEKTUP;15978;NULL
2;17:30:00;64;28;APG;15979;NULL
2;17:30:00;64;28;KARGO;15980;NULL
2;17:30:00;64;28;MEKTUP;15981;NULL
2;17:30:00;64;29;APG;15982;NULL
2;17:30:00;64;29;KARGO;15983;NULL
2;17:30:00;64;29;MEKTUP;15984;NULL
3;17:30:00;64;30;APG;15985;NULL
3;17:30:00;64;30;KARGO;15986;NULL
3;17:30:00;64;30;MEKTUP;15987;NULL
2;17:30:00;64;31;APG;15988;NULL
2;17:30:00;64;31;KARGO;15989;NULL
2;17:30:00;64;31;MEKTUP;15990;NULL
1;17:30:00;64;32;APG;15991;NULL
1;17:30:00;64;32;KARGO;15992;NULL
1;17:30:00;64;32;MEKTUP;15993;NULL
2;17:30:00;64;33;APG;15994;NULL
2;17:30:00;64;33;KARGO;15995;NULL
2;17:30:00;64;33;MEKTUP;15996;NULL
1;17:30:00;64;34;APG;15997;NULL
2;17:30:00;64;34;APG;15998;NULL
1;17:30:00;64;34;KARGO;15999;NULL
1;17:30:00;64;34;MEKTUP;16000;NULL
2;17:30:00;64;34;MEKTUP;16001;NULL
1;17:30:00;64;35;APG;16002;NULL
1;17:30:00;64;35;KARGO;16003;NULL
1;17:30:00;64;35;MEKTUP;16004;NULL
2;17:30:00;64;36;APG;16005;NULL
2;17:30:00;64;36;KARGO;16006;NULL
2;17:30:00;64;36;MEKTUP;16007;NULL
2;17:30:00;64;37;APG;16008;NULL
2;17:30:00;64;37;KARGO;16009;NULL
2;17:30:00;64;37;MEKTUP;16010;NULL
2;17:30:00;64;38;APG;16011;NULL
2;17:30:00;64;38;KARGO;16012;NULL
2;17:30:00;64;38;MEKTUP;16013;NULL
2;17:30:00;64;39;APG;16014;NULL
2;17:30:00;64;39;KARGO;16015;NULL
2;17:30:00;64;39;MEKTUP;16016;NULL
2;17:30:00;64;40;APG;16017;NULL
2;17:30:00;64;40;KARGO;16018;NULL
2;17:30:00;64;40;MEKTUP;16019;NULL
1;17:30:00;64;41;APG;16020;NULL
1;17:30:00;64;41;KARGO;16021;NULL
1;17:30:00;64;41;MEKTUP;16022;NULL
1;17:30:00;64;42;APG;16023;NULL
1;17:30:00;64;42;KARGO;16024;NULL
1;17:30:00;64;42;MEKTUP;16025;NULL
1;17:30:00;64;43;APG;16026;NULL
1;17:30:00;64;43;KARGO;16027;NULL
1;17:30:00;64;43;MEKTUP;16028;NULL
2;17:30:00;64;44;APG;16029;NULL
2;17:30:00;64;44;KARGO;16030;NULL
2;17:30:00;64;44;MEKTUP;16031;NULL
1;17:30:00;64;45;APG;16032;NULL
1;17:30:00;64;45;KARGO;16033;NULL
1;17:30:00;64;45;MEKTUP;16034;NULL
2;17:30:00;64;46;APG;16035;NULL
2;17:30:00;64;46;KARGO;16036;NULL
2;17:30:00;64;46;MEKTUP;16037;NULL
2;17:30:00;64;47;APG;16038;NULL
2;17:30:00;64;47;KARGO;16039;NULL
2;17:30:00;64;47;MEKTUP;16040;NULL
1;17:30:00;64;48;APG;16041;NULL
1;17:30:00;64;48;KARGO;16042;NULL
1;17:30:00;64;48;MEKTUP;16043;NULL
2;17:30:00;64;49;APG;16044;NULL
2;17:30:00;64;49;KARGO;16045;NULL
2;17:30:00;64;49;MEKTUP;16046;NULL
2;17:30:00;64;50;APG;16047;NULL
2;17:30:00;64;50;KARGO;16048;NULL
2;17:30:00;64;50;MEKTUP;16049;NULL
2;17:30:00;64;51;APG;16050;NULL
2;17:30:00;64;51;KARGO;16051;NULL
2;17:30:00;64;51;MEKTUP;16052;NULL
2;17:30:00;64;52;APG;16053;NULL
2;17:30:00;64;52;KARGO;16054;NULL
2;17:30:00;64;52;MEKTUP;16055;NULL
2;17:30:00;64;53;APG;16056;NULL
2;17:30:00;64;53;KARGO;16057;NULL
2;17:30:00;64;53;MEKTUP;16058;NULL
1;17:30:00;64;54;APG;16059;NULL
1;17:30:00;64;54;KARGO;16060;NULL
1;17:30:00;64;54;MEKTUP;16061;NULL
2;17:30:00;64;55;APG;16062;NULL
2;17:30:00;64;55;KARGO;16063;NULL
2;17:30:00;64;55;MEKTUP;16064;NULL
2;17:30:00;64;56;APG;16065;NULL
2;17:30:00;64;56;KARGO;16066;NULL
2;17:30:00;64;56;MEKTUP;16067;NULL
2;17:30:00;64;57;APG;16068;NULL
2;17:30:00;64;57;KARGO;16069;NULL
2;17:30:00;64;57;MEKTUP;16070;NULL
2;17:30:00;64;58;APG;16071;NULL
2;17:30:00;64;58;KARGO;16072;NULL
2;17:30:00;64;58;MEKTUP;16073;NULL
2;17:30:00;64;59;APG;16074;NULL
2;17:30:00;64;59;KARGO;16075;NULL
2;17:30:00;64;59;MEKTUP;16076;NULL
2;17:30:00;64;60;APG;16077;NULL
2;17:30:00;64;60;KARGO;16078;NULL
2;17:30:00;64;60;MEKTUP;16079;NULL
2;17:30:00;64;61;APG;16080;NULL
2;17:30:00;64;61;KARGO;16081;NULL
2;17:30:00;64;61;MEKTUP;16082;NULL
2;17:30:00;64;62;APG;16083;NULL
2;17:30:00;64;62;KARGO;16084;NULL
2;17:30:00;64;62;MEKTUP;16085;NULL
2;17:30:00;64;63;APG;16086;NULL
2;17:30:00;64;63;KARGO;16087;NULL
2;17:30:00;64;63;MEKTUP;16088;NULL
2;17:30:00;64;65;APG;16089;NULL
2;17:30:00;64;65;KARGO;16090;NULL
2;17:30:00;64;65;MEKTUP;16091;NULL
2;17:30:00;64;66;APG;16092;NULL
2;17:30:00;64;66;KARGO;16093;NULL
2;17:30:00;64;66;MEKTUP;16094;NULL
1;17:30:00;64;67;APG;16095;NULL
1;17:30:00;64;67;KARGO;16096;NULL
1;17:30:00;64;67;MEKTUP;16097;NULL
2;17:30:00;64;68;APG;16098;NULL
2;17:30:00;64;68;KARGO;16099;NULL
2;17:30:00;64;68;MEKTUP;16100;NULL
2;17:30:00;64;69;APG;16101;NULL
2;17:30:00;64;69;KARGO;16102;NULL
2;17:30:00;64;69;MEKTUP;16103;NULL
1;17:30:00;64;70;APG;16104;NULL
1;17:30:00;64;70;KARGO;16105;NULL
1;17:30:00;64;70;MEKTUP;16106;NULL
2;17:30:00;64;71;APG;16107;NULL
2;17:30:00;64;71;KARGO;16108;NULL
2;17:30:00;64;71;MEKTUP;16109;NULL
2;17:30:00;64;72;APG;16110;NULL
2;17:30:00;64;72;KARGO;16111;NULL
2;17:30:00;64;72;MEKTUP;16112;NULL
2;17:30:00;64;73;APG;16113;NULL
2;17:30:00;64;73;KARGO;16114;NULL
3;17:30:00;64;73;MEKTUP;16115;NULL
1;17:30:00;64;74;APG;16116;NULL
1;17:30:00;64;74;KARGO;16117;NULL
1;17:30:00;64;74;MEKTUP;16118;NULL
2;17:30:00;64;75;APG;16119;NULL
2;17:30:00;64;75;KARGO;16120;NULL
2;17:30:00;64;75;MEKTUP;16121;NULL
2;17:30:00;64;76;APG;16122;NULL
2;17:30:00;64;76;KARGO;16123;NULL
2;17:30:00;64;76;MEKTUP;16124;NULL
1;17:30:00;64;77;APG;16125;NULL
1;17:30:00;64;77;KARGO;16126;NULL
1;17:30:00;64;77;MEKTUP;16127;NULL
2;17:30:00;64;78;APG;16128;NULL
2;17:30:00;64;78;KARGO;16129;NULL
2;17:30:00;64;78;MEKTUP;16130;NULL
2;17:30:00;64;79;APG;16131;NULL
2;17:30:00;64;79;KARGO;16132;NULL
2;17:30:00;64;79;MEKTUP;16133;NULL
2;17:30:00;64;80;APG;16134;NULL
2;17:30:00;64;80;KARGO;16135;NULL
2;17:30:00;64;80;MEKTUP;16136;NULL
1;17:30:00;64;81;APG;16137;NULL
1;17:30:00;64;81;KARGO;16138;NULL
1;17:30:00;64;81;MEKTUP;16139;NULL
1;15:05:00;65;1;APG;16140;NULL
2;17:30:00;65;1;KARGO;16141;NULL
1;15:05:00;65;1;MEKTUP;16142;NULL
2;17:30:00;65;2;APG;16143;NULL
2;17:30:00;65;2;KARGO;16144;NULL
2;17:30:00;65;2;MEKTUP;16145;NULL
2;15:05:00;65;3;APG;16146;NULL
4;17:30:00;65;3;KARGO;16147;NULL
2;15:05:00;65;3;MEKTUP;16148;NULL
2;17:30:00;65;4;APG;16149;NULL
2;17:30:00;65;4;KARGO;16150;NULL
2;17:30:00;65;4;MEKTUP;16151;NULL
2;17:30:00;65;5;APG;16152;NULL
2;17:30:00;65;5;KARGO;16153;NULL
2;17:30:00;65;5;MEKTUP;16154;NULL
1;15:05:00;65;6;APG;16155;NULL
2;17:30:00;65;6;KARGO;16156;NULL
1;15:05:00;65;6;MEKTUP;16157;NULL
1;15:05:00;65;7;APG;16158;NULL
3;17:30:00;65;7;KARGO;16159;NULL
1;15:05:00;65;7;MEKTUP;16160;NULL
2;17:30:00;65;8;APG;16161;NULL
2;17:30:00;65;8;KARGO;16162;NULL
2;17:30:00;65;8;MEKTUP;16163;NULL
1;15:05:00;65;9;APG;16164;NULL
3;17:30:00;65;9;KARGO;16165;NULL
1;15:05:00;65;9;MEKTUP;16166;NULL
2;15:05:00;65;10;APG;16167;NULL
3;17:30:00;65;10;KARGO;16168;NULL
2;15:05:00;65;10;MEKTUP;16169;NULL
2;15:05:00;65;11;APG;16170;NULL
3;17:30:00;65;11;KARGO;16171;NULL
2;15:05:00;65;11;MEKTUP;16172;NULL
1;17:30:00;65;12;APG;16173;NULL
1;17:30:00;65;12;KARGO;16174;NULL
1;17:30:00;65;12;MEKTUP;16175;NULL
1;17:30:00;65;13;APG;16176;NULL
1;17:30:00;65;13;KARGO;16177;NULL
1;17:30:00;65;13;MEKTUP;16178;NULL
2;15:05:00;65;14;APG;16179;NULL
3;17:30:00;65;14;KARGO;16180;NULL
2;15:05:00;65;14;MEKTUP;16181;NULL
2;15:05:00;65;15;APG;16182;NULL
4;17:30:00;65;15;KARGO;16183;NULL
3;15:05:00;65;15;MEKTUP;16184;NULL
2;15:05:00;65;16;APG;16185;NULL
3;17:30:00;65;16;KARGO;16186;NULL
2;15:05:00;65;16;MEKTUP;16187;NULL
2;15:05:00;65;17;APG;16188;NULL
3;17:30:00;65;17;KARGO;16189;NULL
2;15:05:00;65;17;MEKTUP;16190;NULL
2;15:05:00;65;18;APG;16191;NULL
3;17:30:00;65;18;KARGO;16192;NULL
2;15:05:00;65;18;MEKTUP;16193;NULL
2;15:05:00;65;19;APG;16194;NULL
3;17:30:00;65;19;KARGO;16195;NULL
2;15:05:00;65;19;MEKTUP;16196;NULL
2;15:05:00;65;20;APG;16197;NULL
3;17:30:00;65;20;KARGO;16198;NULL
2;15:05:00;65;20;MEKTUP;16199;NULL
1;17:30:00;65;21;APG;16200;NULL
1;17:30:00;65;21;KARGO;16201;NULL
1;17:30:00;65;21;MEKTUP;16202;NULL
2;15:05:00;65;22;APG;16203;NULL
3;17:30:00;65;22;KARGO;16204;NULL
2;15:05:00;65;22;MEKTUP;16205;NULL
1;17:30:00;65;23;APG;16206;NULL
1;17:30:00;65;23;KARGO;16207;NULL
2;17:30:00;65;23;MEKTUP;16208;NULL
2;17:30:00;65;24;APG;16209;NULL
2;17:30:00;65;24;KARGO;16210;NULL
2;17:30:00;65;24;MEKTUP;16211;NULL
1;17:30:00;65;25;APG;16212;NULL
1;17:30:00;65;25;KARGO;16213;NULL
1;17:30:00;65;25;MEKTUP;16214;NULL
2;15:05:00;65;26;APG;16215;NULL
3;17:30:00;65;26;KARGO;16216;NULL
2;15:05:00;65;26;MEKTUP;16217;NULL
1;15:05:00;65;27;APG;16218;NULL
2;17:30:00;65;27;KARGO;16219;NULL
1;15:05:00;65;27;MEKTUP;16220;NULL
2;15:05:00;65;28;APG;16221;NULL
3;17:30:00;65;28;KARGO;16222;NULL
2;15:05:00;65;28;MEKTUP;16223;NULL
2;17:30:00;65;29;APG;16224;NULL
2;17:30:00;65;29;KARGO;16225;NULL
2;17:30:00;65;29;MEKTUP;16226;NULL
2;17:30:00;65;30;APG;16227;NULL
2;17:30:00;65;30;KARGO;16228;NULL
2;17:30:00;65;30;MEKTUP;16229;NULL
2;15:05:00;65;31;APG;16230;NULL
3;17:30:00;65;31;KARGO;16231;NULL
2;15:05:00;65;31;MEKTUP;16232;NULL
2;15:05:00;65;32;APG;16233;NULL
4;17:30:00;65;32;KARGO;16234;NULL
